Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
Lokenath Bus Service,Volvo A/C Seater (2+2),06h 15m,21:15,06h 15m,INR 749,16 Seats available,4.2,Kolkata to Farakka,https://www.redbus.in/bus-tickets/kolkata-to-farakka
Rubi Paribahan  ,Volvo 9600 A/C Seater/Sleeper (2+1),06h 15m,20:00,06h 15m,INR 1000,30 Seats available,4.2,Kolkata to Farakka,https://www.redbus.in/bus-tickets/kolkata-to-farakka
Rubi Paribahan  ,Volvo 9600 Multi-Axle A/C Sleeper (2+1),06h 20m,19:55,06h 20m,INR 1200,10 Seats available,3.8,Kolkata to Farakka,https://www.redbus.in/bus-tickets/kolkata-to-farakka
Lokenath (Maa Tara),NON A/C Seater / Sleeper (2+2),07h 45m,21:30,07h 45m,INR 300,12 Seats available,3.0,Kolkata to Farakka,https://www.redbus.in/bus-tickets/kolkata-to-farakka
Wasim Travels,NON A/C Seater / Sleeper (2+2),08h 00m,22:30,08h 00m,INR 455,11 Seats available,4.5,Kolkata to Farakka,https://www.redbus.in/bus-tickets/kolkata-to-farakka
Lokenath (Maa Tara),NON A/C Seater / Sleeper (2+2),05h 15m,22:15,05h 15m,INR 300,12 Seats available,4.4,Kolkata to Farakka,https://www.redbus.in/bus-tickets/kolkata-to-farakka
Lokenath (Maa Tara),NON A/C Seater / Sleeper (2+2),07h 30m,21:00,07h 30m,INR 300,8 Seats available,2.8,Kolkata to Farakka,https://www.redbus.in/bus-tickets/kolkata-to-farakka
Mohanta Travels,A/C Seater / Sleeper (2+2),05h 30m,23:30,05h 30m,INR 400,10 Seats available,1.8,Raiganj to Siliguri,https://www.redbus.in/bus-tickets/raiganj-to-siliguri
Padmanabha Paribahan,A/C Seater / Sleeper (2+2),05h 20m,23:50,05h 20m,INR 270,21 Seats available,4.7,Raiganj to Siliguri,https://www.redbus.in/bus-tickets/raiganj-to-siliguri
NBSTC-BLG-KOL-R1-18:30 - 156419,NON A/C Seater Push Back (2+2),10h 00m,20:00,10h 00m,INR 301,4 Seats available,2.4,Gazole to Kolkata,https://www.redbus.in/bus-tickets/gazole-to-kolkata
Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),07h 45m,21:15,07h 45m,INR 950,1 Seat available,3.9,Gazole to Kolkata,https://www.redbus.in/bus-tickets/gazole-to-kolkata
New Dolphin Travels,A/C Seater / Sleeper (2+2),09h 50m,21:10,09h 50m,INR 550,29 Seats available,1.9,Gazole to Kolkata,https://www.redbus.in/bus-tickets/gazole-to-kolkata
New Dolphin Travels,NON A/C Seater / Sleeper (2+2),08h 40m,21:50,08h 40m,INR 350,28 Seats available,4.9,Gazole to Kolkata,https://www.redbus.in/bus-tickets/gazole-to-kolkata
Rubi Paribahan  ,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),07h 45m,21:35,07h 45m,INR 900,31 Seats available,4.0,Gazole to Kolkata,https://www.redbus.in/bus-tickets/gazole-to-kolkata
Aradhana Bus Service,NON A/C Seater / Sleeper (2+2),09h 45m,20:45,09h 45m,INR 700,33 Seats available,4.8,Gazole to Kolkata,https://www.redbus.in/bus-tickets/gazole-to-kolkata
Poulami Paribahan,Volvo Multi-Axle A/C Seater/Sleeper (2+1),07h 15m,23:00,07h 15m,INR 1299,35 Seats available,3.1,Gazole to Kolkata,https://www.redbus.in/bus-tickets/gazole-to-kolkata
Swarnali Paribahan,NON A/C Seater Push Back (2+2),08h 20m,21:40,08h 20m,INR 290,21 Seats available,4.2,Gazole to Kolkata,https://www.redbus.in/bus-tickets/gazole-to-kolkata
Lokenath Bus Service,Volvo 9600 Multi-Axle A/C Sleeper (2+1),06h 15m,20:15,06h 15m,INR 1499,4 Seats available,3.8,Siliguri to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-berhampore
Aradhana Travel,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),08h 00m,21:30,08h 00m,810,22 Seats available,4.5,Siliguri to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-berhampore
Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),07h 20m,20:30,07h 20m,INR 1500,6 Seats available,4.7,Siliguri to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-berhampore
Royal Bus Service,NON A/C Seater / Sleeper (2+2),08h 40m,21:20,08h 40m,405,23 Seats available,3.1,Siliguri to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-berhampore
Aradhana Travel,Bharat Benz A/C Seater /Sleeper (2+1),06h 35m,20:15,06h 35m,675,5 Seats available,4.7,Siliguri to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-berhampore
Rubi Paribahan  ,Volvo 9600 Multi-Axle A/C Sleeper (2+1),06h 40m,20:00,06h 40m,INR 1200,1 Seat available,2.2,Siliguri to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-berhampore
Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),05h 50m,20:00,05h 50m,INR 1500,13 Seats available,2.2,Siliguri to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-berhampore
Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),07h 10m,20:05,07h 10m,INR 1499,5 Seats available,4.3,Siliguri to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-berhampore
Aradhana Travel,NON A/C Seater / Sleeper (2+2),09h 00m,22:00,09h 00m,450,33 Seats available,4.4,Siliguri to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-berhampore
Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),07h 05m,20:05,07h 05m,INR 1500,14 Seats available,3.8,Siliguri to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-berhampore
NBSTC-COB-KOL-09:15AM - 171766,Non AC Seater (2+3),19h 15m,10:00,19h 15m,INR 530,48 Seats available,4.2,Falakata (west bengal) to Kolkata,https://www.redbus.in/bus-tickets/falakata-to-kolkata
NBSTC-COB-KOL-R1-13:30 - 156428,Non AC Seater 2+2,16h 20m,14:10,16h 20m,INR 571,1 Seat available,4.1,Falakata (west bengal) to Kolkata,https://www.redbus.in/bus-tickets/falakata-to-kolkata
Lokenath Bus Service,Volvo 9600 Multi-Axle A/C Sleeper (2+1),09h 35m,19:15,09h 35m,INR 1799,31 Seats available,4.1,Siliguri to Ranaghat,https://www.redbus.in/bus-tickets/siliguri-to-ranaghat
Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),09h 45m,18:45,09h 45m,INR 1299,50 Seats available,3.2,Siliguri to Ranaghat,https://www.redbus.in/bus-tickets/siliguri-to-ranaghat
Lokenath Bus Service,A/C Seater / Sleeper (2+1),10h 30m,18:15,10h 30m,INR 899,43 Seats available,2.4,Siliguri to Ranaghat,https://www.redbus.in/bus-tickets/siliguri-to-ranaghat
Lokenath Bus Service,Volvo A/C Seater (2+2),10h 35m,17:15,10h 35m,INR 1199,43 Seats available,4.2,Siliguri to Ranaghat,https://www.redbus.in/bus-tickets/siliguri-to-ranaghat
Modern Travels,Bharat Benz A/C Sleeper (2+1),09h 30m,19:30,09h 30m,INR 1550,21 Seats available,4.2,Siliguri to Ranaghat,https://www.redbus.in/bus-tickets/siliguri-to-ranaghat
Modern Travels,Bharat Benz A/C Sleeper (2+1),10h 20m,18:50,10h 20m,INR 1550,21 Seats available,3.9,Siliguri to Ranaghat,https://www.redbus.in/bus-tickets/siliguri-to-ranaghat
RAYAN,NON A/C Seater / Sleeper (2+2),13h 10m,16:50,13h 10m,INR 500,58 Seats available,2.4,Siliguri to Ranaghat,https://www.redbus.in/bus-tickets/siliguri-to-ranaghat
Aradhana Bus Service,NON A/C Seater / Sleeper (2+2),12h 40m,14:30,12h 40m,INR 700,33 Seats available,1.9,Siliguri to Ranaghat,https://www.redbus.in/bus-tickets/siliguri-to-ranaghat
NBSTC-KOL-COB-E2-3:00 pm - 171781,Non AC Seater (2+3),14h 00m,15:00,14h 00m,INR 500,45 Seats available,1.7,Kolkata to Maynaguri (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-maynaguri-west-bengal
NBSTC-KOL-COB-R1-17:00 - 156429,Non AC Seater 2+2,13h 00m,17:00,13h 00m,INR 538,1 Seat available,1.9,Kolkata to Maynaguri (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-maynaguri-west-bengal
NBSTC-RAI-KOL-R1-19:30 - 156414,NON A/C Seater Push Back (2+2),09h 30m,20:30,09h 30m,INR 321,5 Seats available,2.3,Raiganj to Barasat (West Bengal),https://www.redbus.in/bus-tickets/raiganj-to-barasat-west-bengal
Aradhana Bus Service,NON A/C Seater / Sleeper (2+2),10h 40m,19:15,10h 40m,INR 700,33 Seats available,1.9,Raiganj to Barasat (West Bengal),https://www.redbus.in/bus-tickets/raiganj-to-barasat-west-bengal
NBSTC-RAI-BND-BLG-04-7:00 - 164023,Non AC Seater (2+3),03h 00m,07:00,03h 00m,INR 87,38 Seats available,1.9,Raiganj to Balurghat,https://www.redbus.in/bus-tickets/raiganj-to-balurghat
NBSTC-RAI-BND-BLG-05-8:00 - 164024,Non AC Seater (2+3),03h 00m,08:00,03h 00m,INR 87,38 Seats available,3.2,Raiganj to Balurghat,https://www.redbus.in/bus-tickets/raiganj-to-balurghat
NBSTC-RAI-BND-BLG-06-9:15 - 164032,Non AC Seater (2+3),03h 00m,09:15,03h 00m,INR 87,41 Seats available,3.6,Raiganj to Balurghat,https://www.redbus.in/bus-tickets/raiganj-to-balurghat
NBSTC-RAI-BND-BLG-07-10:15 - 164033,Non AC Seater (2+3),03h 00m,10:15,03h 00m,INR 87,41 Seats available,3.8,Raiganj to Balurghat,https://www.redbus.in/bus-tickets/raiganj-to-balurghat
NBSTC-RAI-BND-BLG-08-11:20 - 164034,Non AC Seater (2+3),03h 00m,11:20,03h 00m,INR 87,38 Seats available,4.6,Raiganj to Balurghat,https://www.redbus.in/bus-tickets/raiganj-to-balurghat
NBSTC-RAI-BND-BLG-11-13:45 - 164035,Non AC Seater (2+3),03h 00m,13:45,03h 00m,INR 87,38 Seats available,5.0,Raiganj to Balurghat,https://www.redbus.in/bus-tickets/raiganj-to-balurghat
Shree Krishna Travels,A/C Seater / Sleeper (2+2),03h 35m,02:00,03h 35m,INR 350,21 Seats available,4.4,Raiganj to Balurghat,https://www.redbus.in/bus-tickets/raiganj-to-balurghat
NBSTC-COB-BHP-R1-19:00 - 156424,Non AC Seater 2+2,11h 00m,19:00,11h 00m,INR 405,27 Seats available,4.9,Cooch Behar (West Bengal) to Omarpur (West Bengal),https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-omarpur-west-bengal
Aradhana Travel,Bharat Benz A/C Seater /Sleeper (2+1),10h 25m,19:05,10h 25m,810,2 Seats available,4.6,Siliguri to Krishnanagar (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar
Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),09h 40m,18:30,09h 40m,INR 1799,22 Seats available,4.2,Siliguri to Krishnanagar (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar
Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),09h 30m,20:30,09h 30m,INR 1800,38 Seats available,4.2,Siliguri to Krishnanagar (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar
Rubi Paribahan  ,Volvo 9600 Multi-Axle A/C Sleeper (2+1),09h 50m,19:00,09h 50m,INR 1410,12 Seats available,4.7,Siliguri to Krishnanagar (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar
Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),09h 30m,18:30,09h 30m,INR 1800,29 Seats available,4.9,Siliguri to Krishnanagar (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar
New Maa Shivani,NON A/C Seater / Sleeper (2+2),11h 50m,17:40,11h 50m,INR 550,43 Seats available,4.0,Siliguri to Krishnanagar (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar
Rubi Paribahan  ,Volvo 9600 A/C Seater/Sleeper (2+1),10h 00m,20:00,10h 00m,INR 1290,19 Seats available,3.5,Siliguri to Krishnanagar (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar
Lokenath Bus Service,Volvo 9600 Multi-Axle A/C Sleeper (2+1),09h 15m,19:15,09h 15m,INR 1799,29 Seats available,4.1,Siliguri to Krishnanagar (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar
Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),09h 15m,18:45,09h 15m,INR 1299,46 Seats available,3.5,Siliguri to Krishnanagar (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar
Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),09h 30m,19:50,09h 30m,INR 1800,37 Seats available,3.5,Siliguri to Krishnanagar (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar
NBSTC-BHP-COB-R1-18:30 - 156423,Non AC Seater 2+2,09h 00m,18:30,09h 00m,INR 361,19 Seats available,2.1,Berhampore (West Bengal) to Jalpaiguri,https://www.redbus.in/bus-tickets/berhampore-to-jalpaiguri
New Maa Shivani,NON A/C Seater / Sleeper (2+2),10h 30m,20:30,10h 30m,INR 500,7 Seats available,3.2,Berhampore (West Bengal) to Jalpaiguri,https://www.redbus.in/bus-tickets/berhampore-to-jalpaiguri
NBSTC-BLG-SLG-E1-05:00 AM - 164545,Non AC Seater (2+3),08h 00m,05:00,08h 00m,INR 222,46 Seats available,4.3,Balurghat to Siliguri,https://www.redbus.in/bus-tickets/balurghat-to-siliguri
Shree Krishna Travels,A/C Seater / Sleeper (2+2),08h 20m,21:10,08h 20m,INR 350,27 Seats available,2.4,Balurghat to Siliguri,https://www.redbus.in/bus-tickets/balurghat-to-siliguri
New Dolphin Travels,NON A/C Seater / Sleeper (2+2),07h 20m,21:40,07h 20m,INR 300,41 Seats available,3.0,Balurghat to Siliguri,https://www.redbus.in/bus-tickets/balurghat-to-siliguri
Sankar Travels,A/C Seater / Sleeper (2+1),08h 20m,20:10,08h 20m,INR 350,14 Seats available,3.0,Balurghat to Siliguri,https://www.redbus.in/bus-tickets/balurghat-to-siliguri
Shree Krishna Travels,NON A/C Seater / Sleeper (2+2),09h 15m,19:45,09h 15m,INR 300,40 Seats available,N/A,Balurghat to Siliguri,https://www.redbus.in/bus-tickets/balurghat-to-siliguri
Mohanta Travels,NON A/C Seater / Sleeper (2+2),09h 00m,20:00,09h 00m,INR 300,52 Seats available,N/A,Balurghat to Siliguri,https://www.redbus.in/bus-tickets/balurghat-to-siliguri
Aradhana Bus Service,NON A/C Seater / Sleeper (2+2),15h 25m,14:30,15h 25m,INR 700,33 Seats available,N/A,Siliguri to Barasat (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-barasat-west-bengal
NBSTC-RAI-KOL-R1-19:30 - 156414,NON A/C Seater Push Back (2+2),08h 45m,20:30,08h 45m,INR 278,5 Seats available,N/A,Raiganj to Ranaghat,https://www.redbus.in/bus-tickets/raiganj-to-ranaghat
Aradhana Bus Service,NON A/C Seater / Sleeper (2+2),07h 55m,19:15,07h 55m,INR 700,33 Seats available,N/A,Raiganj to Ranaghat,https://www.redbus.in/bus-tickets/raiganj-to-ranaghat
Lokenath (Maa Tara),NON A/C Seater / Sleeper (2+2),08h 25m,19:45,08h 25m,INR 400,12 Seats available,N/A,Raiganj to Ranaghat,https://www.redbus.in/bus-tickets/raiganj-to-ranaghat
Lokenath (Maa Tara),NON AC Seater / Sleeper 2+1,08h 25m,18:55,08h 25m,INR 500,9 Seats available,N/A,Raiganj to Ranaghat,https://www.redbus.in/bus-tickets/raiganj-to-ranaghat
